market_title,site,number,menu,work_hours,price_range,address,category,image,latitude,longitude,tags
자매식당,,033-344-2317  ,"칼국수, 칼만둣국, 장칼국수, 만둣국, 떡만둣국(각 7천원), 감자전(8천원)",10:00~19:00 ,1만원 미만,강원특별자치도 횡성군 둔내면 자포곡리 407-2,"한식(면류), 칼국수, 만둣국",restaurant_pics/자매식당.jpg,37.5120138879489,128.217889723796,
부산족발,,051-245-5359  ,"족발, 냉채족발, 오향장육(각 소 3만5천원, 중 4만원, 대 5만원, 특대 6만원) ",10:00~24:00 ,1~2만원대,부산광역시 중구 부평동1가 35-3,"한식(육류), 족발",restaurant_pics/부산족발.jpg,35.0995614535287,129.02664680754,
형제식당,,032-765-5393  ,"할매주물럭(1만원), 청국장(6천원) ",11:00~17:00 ,1~2만원대,인천광역시 중구 북성동1가 7-20,"한식(일반한식), 백반, 한식(육류), 돼지고기구이",restaurant_pics/형제식당.jpg,37.478149,126.61519,노포
영변횟집,,051-703-7590  ,"세꼬시(3만원), 가자미(4만원), 도다리(4만5천원), 광어, 우럭(각 7만원), 모둠회(소 7만원, 중 10만원, 대 12만원), 생우럭구이(3만5천원), 새우구이(3만원)",11:00~15:30/16:00~21:30 ,2~5만원대,부산광역시 해운대구 송정동 206-1 ,"한식(어패류), 세꼬시, 생선회",restaurant_pics/영변횟집.jpg,35.1828881155471,129.205520295074,노포
일출봉횟집,,033-635-2222  ,"모둠회(소 9만원, 중 13만원, 대 16만원, 특대 18만원), 스페셜모둠회(소 16만원, 중 20만원, 대 25만원, 특대 30만원), 게+회세트(소 17만원 중 25만원 대 30만원 특대 35만원), 광어+우럭(양식)(소 12만원 중 15만원 대 18만원), 아바이물회(2인 4만5천원)",10:30~22:00 ,5~10만원대,강원특별자치도 속초시 대포동 664-3,"한식(어패류), 생선회, 대게",restaurant_pics/일출봉횟집.jpg,38.181821113784,128.607873036875,오션뷰
최영화빵,,054-749-5599  ,"1개(1천원), 10개(1만원), 20개(2만원), 30개(3만원) ",09:00~21:00 ,1만원 미만,경상북도 경주시 황오동 307-2,"디저트/차/베이커리, 팥빵",restaurant_pics/최영화빵.jpg,35.8415722858687,129.215349506473,황리단길
병곡식당,,055-964-2236  ,"순대국밥, 내장국밥, 머리국밥(각 8천원), 모둠순대, 피순대(각 소 1만5천원, 중 2만5천원, 대 3만5천원)",06:00~21:30 ,1만원 미만,경상남도 함양군 함양읍 용평리 607-106 병곡식당,"한식(탕/국/찌개/전골), 순댓국, 한식(육류), 순대",restaurant_pics/병곡식당.jpg,35.5180253713296,127.729095779555,노포
쿠버스그릴,,055-284-0840  ,"런치세트(파스타A 1만8천9백원, 파스타B 1만9천8백원, 파스타C 2만1천원), 새우페퍼로니피자(2만3천원), 한우꽃등심스테이크(200g 6만5천원 300g 9만5천원)",06:30~15:00/17:00~22:00 ,5~10만원대,경상남도 창원시 성산구 용호동 73-28 호텔에비뉴,"이탈리아식, 파스타",restaurant_pics/쿠버스그릴.jpg,35.2301402963327,128.68151791969,
스너그로스터리,https://www.instagram.com/snugroastery,02-3666-2010  ,"에스프레소, 아메리카노(각 4천5백원), 수제초코, 콜드브루, 플랫화이트, 카페라테, 카푸치노, 티(각 5천원), 라임모히토(5천5백원), 생과일주스(6천5백원) ",08:00~22:00(마지막 주문 21:30) ,1만원 미만,경기도 광명시 철산동 639-1 철산역 롯데캐슬&amp;SKVIEW 클래스티지,"디저트/차/베이커리, 커피전문점, 카페",restaurant_pics/스너그로스터리.jpg,37.4807350060176,126.865332670084,스페셜티커피
파스타포포,,041-671-7152  ,"한우파타테피자(2만3천원), 해산물피자(2만원), 태안김파스타, 먹물파스타(각 1만8천원), 꽃게파스타(2만1천원), 해산물파스타, 성게오일파스타(2만3천원)",12:00~15:00/18:00~22:00(마지막 주문 20:00) ,2~5만원대,충청남도 태안군 소원면 의항리 1186,"이탈리아식, 피자, 파스타",restaurant_pics/파스타포포.jpg,36.7869128967341,126.144144797081,오션뷰
풍류,https://www.instagram.com/poongryu_official/,0507-1376-0006,"무명, 목화, 하지(각 7천5백원), 녹음, 만추, 광야:호지차티라미수, 들(각 9천원), 월광(1만5천원), 티라미수수플레(1만6천원) ","화,수,목요일 11:00~20:30 |금, 토요일 11:00~21:00| 일요일11:00~20:00",1만원 미만,서울특별시 종로구 누하동 90-1,"디저트/차/베이커리, 디저트카페",restaurant_pics/풍류.jpg,37.5802745815836,126.967456726676,
스시야,,031-717-6689  ,"점심오마카세(10만원), 저녁오마카세(20만원)",12:00~16:00/17:00~22:00,15~25만원대,경기도 성남시 분당구 정자동 165-1 엠코헤리츠 1단지,"일식, 스시",restaurant_pics/스시야.jpg,37.3630091848763,127.106533316945,
파티세리소나,https://www.instagram.com/patisserie_sona/,02-2606-4454 ,"아메리카노(3천원), 카페라테(3천5백원), 에그타르트(2천8백원), 초코피낭시에(2천5백원), 가쓰오명란(3천8백원), 시나몬파이(2천8백원), 치아바타(2천7백원), 바게트(3천원)",09:00~20:00(빵 소진 시 조기마감) ,1만원 미만,서울특별시 양천구 목동 603-21,"디저트/차/베이커리, 페이스트리, 베이커리",restaurant_pics/파티세리소나.jpg,37.5497060138632,126.866308526225,
마인브로트,https://www.instagram.com/meinbrot.gurye/,010-5332-5192  ,"체리딩켈빵, 무화과통밀빵, 블루베리통밀빵(각 8천2백원), 플레인브레첼(4천원), 부터쿠헨, 올리브치아바타, 치즈치아바타(각 6천원), 크렌베리호밀빵(8천원)",11:00~18:00 ,1만원 미만,전라남도 여수시 웅천동 1869-1,"디저트/차/베이커리, 베이커리",restaurant_pics/마인브로트.jpg,34.7436859747615,127.675102876802,
부산양곱창,,031-382-1917  ,"대창, 막창(각 180g 1만5천원), 특양, 곱창(각 150g 1만9천원), 양념돼지갈비(250g 1만4천원), 소양념갈비(250g 1만9천9백원)",11:00~24:00(마지막 주문 23:00) ,2~5만원대,경기도 안양시 동안구 호계동 1044-1,"한식(육류), 양곱창",restaurant_pics/부산양곱창.jpg,37.391140916368,126.954021096467,
야키토리켄,,063-222-5289  ,"무늬오징어(4만3천원), 참다랑어(4만8천원), 야키토리5종(1만8천원), 가리비관자(1만9천원), 방어뱃살데리야키(1만1천원), 전갱이보리된장(1만5천원)",18:00~24:00(마지막 주문 23:00),2~5만원대,전라북도 전주시 완산구 효자동2가 1235-2,일식,restaurant_pics/야키토리켄.jpg,35.8173526105163,127.103580841516,
피시테리안,https://www.instagram.com/fishterie/,061-981-0350  ,피시테리안코스(6만5천원),17:00~23:00(마지막 주문 22:00) ,5~10만원대,전라남도 목포시 수강동1가 6-5,이탈리아식,restaurant_pics/피시테리안.jpg,34.7858229686263,126.385305034373,
뉼리,https://www.instagram.com/newly_steakhouse/,010-5381-8102  ,"봉골레파스타(2만4천원), 포르마지파스타(2만4천원), 채끝스테이크(200g 7만5천원), 안심스테이크(200g 8만5천원), 감자튀김(1만2천원), 뉼리세트(1인 15만원)",12:00~15:00/17:00~22:00(마지막 주문 21:00) ,5~10만원대,부산광역시 수영구 민락동 181-86,"바/주점, 와인바, 기타, 스테이크",restaurant_pics/뉼리.jpg,35.1551342050388,129.124005331974,
신기산업카페,,070-8230-1116  ,"치즈케이크(8천원), 앙버터소보루(4천5백원), 초코시나몬쿠키(3천5백원), 크림치즈마늘빵, 초코테린느, 말차테린느(각 6천원), 에스프레소, 아메리카노(각 5천5백원), 카페라테(6천원), 신기라테(7천원)",11:00~23:00(마지막 주문 22:00) ,1만원 미만,부산광역시 영도구 청학동 148-203,"디저트/차/베이커리, 카페",restaurant_pics/신기산업카페.jpg,35.0880587481424,129.06093733221,
탐복,,051-727-4213  ,"탐복죽, 탐복밥(각 1만7천원), 탐복회, 탐복구이, 탐복청주찜 (각 3만8천원)","10:30~16:00(마지막 예약 15:00) | 토, 일요일 10:30~15:30/17:00~20:30(마지막 예약 19:30) ",2~5만원대,부산광역시 기장군 일광읍 동백리 285-14 신촌설렁탕,"한식(일반한식), 일반한식, 한식(어패류), 전복",restaurant_pics/탐복.jpg,35.2828405392621,129.25761706663,
가스트로관수,https://www.instagram.com/bistroswoo/,064-755-4440  ,"런치발라드(6만5천원), 런치시그니처(8만원), 디너발라드(10만원), 디너시그니처(14만원)",12:00~15:00/17:00~22:00(마지막 주문 20:00) ,10~15만원대,제주특별자치도 제주시 일도이동 375-13 다온재,프랑스식,restaurant_pics/가스트로관수.jpg,33.5077235198634,126.542123053771,
커피명가본,,053-815-0892  ,"아메리카노(6천원), 카페라테, 명가치노, 말차명가치노, 진저레모네이드, 수박스무디(각 6천원), 금구리대추라테(7천원), 딸기케이크(8천5백원), 단호박케이크(7천5백원), 아스텔라(각 1만원~1만1천원)",10:00~21:00 ,1만원 미만,경상북도 경산시 압량읍 금구리 683-4,"디저트/차/베이커리, 카페, 베이커리",restaurant_pics/커피명가본.jpg,35.8559516434581,128.750312103976,
야래향,,063-855-3302  ,"군만두(7천원), 된장짜장, 짬뽕(각 8천원), 탕수육, 마파두부(각 1만5천원)",11:00~15:00/17:00~20:00 ,1만원 미만,전라북도 익산시 중앙동2가 40-7,"중식, 일반중식",restaurant_pics/야래향.jpg,35.9379483824097,126.94781572593,
명월갈비,,063-445-8283  ,"한우양념갈비(1인분 200g 3만원), 생갈비(1인분 200g 4만원), 잔치국수(3천원, 곱빼기 4천원), 곰탕(3천원)",11:00~21:00 ,2~5만원대,전라북도 군산시 신창동 39-4 명월갈비,"한식(육류), 소갈비",restaurant_pics/명월갈비.jpg,35.9864534103514,126.710060162883,
풍성제과,,063-856-8408  ,"옥수수식빵, 옥수수찹쌀식빵, 옥수수밤식빵(각 4천5백원), 마늘바게트(1천7백원)",08:00~22:00 ,1만원 미만,전라북도 익산시 마동 349-1 ,"디저트/차/베이커리, 베이커리",restaurant_pics/풍성제과.jpg,35.9343466079439,126.962682280029,
대반동201,https://www.instagram.com/big_reaction201/,061-244-8884  ,"트러플크림리조토(2만3천원), 대반동치킨(2만5천원), 로제소스소시지(2만원), 디트불고기피자, 베이컨옥수수피자(각 2만7천원), 시나몬롤, 초코롤, 크림치즈마늘빵(각 6천원)",10:00~23:00 ,2~5만원대,전라남도 목포시 죽교동 465-142 ,"디저트/차/베이커리, 카페",restaurant_pics/대반동201.jpg,34.787729818929,126.367350144258,오션뷰
이탈,https://www.instagram.com/ital_bistro/,063-833-1744  ,"카프레제(1만2천원), 비스큐(2만1천원), 뇨키(1만8천원), 아란치니(3개 1만1천원), 카르파치오(1만6천원), 봉골레(1만9천원), 비스테까(4만8천원)",17:30~23:00(마지막 주문22:00) ,2~5만원대,전라북도 익산시 영등동 820-1,"이탈리아식, 바/주점, 와인바",restaurant_pics/이탈.jpg,35.9623471705886,126.979945021558,
금랑횟집,,051-752-5209  ,"금랑한상(1인 8만원), 수변한상(1인 6만원), 광안한상(1인 5만원), 바다한상(1인 4만원), 특모둠회(20만원), 모둠회(소 8만원, 중 12만원, 대 16만원)",11:30~22:30(마지막 주문 21:30) ,5~10만원대,부산광역시 수영구 민락동 110-42,"한식(어패류), 생선회",restaurant_pics/금랑횟집.jpg,35.1551800271003,129.131030467408,
순두부젤라또2호점,https://www.instagram.com/soontofugelato/,010-4752-5534  ,"젤라토(4천5백원), 아메리카노(5천원), 카페라테(5천5백원), 젤라토라테, 젤라토아포가토, 소금커피, 시나몬크림커피(각 7천원)",09:30~21:00 ,1만원 미만,강원특별자치도 강릉시 견소동 190-82,"디저트/차/베이커리, 젤라토",restaurant_pics/순두부젤라또2호점.jpg,37.7713682470682,128.947102574156,
농가의식탁,,010-4417-9348  ,"속노랑버섯불고기(1만8천원), 삼겹구운채소구이(2만원), 시금치바질크림파스타(2만4천원), 슈림프토마토파스타(2만1천원), 소금빵(3천원)","11:00~15:30/17:00~18:30(마지막 주문 15:00, 18:00) ",2~5만원대,인천광역시 강화군 선원면 연리 433-1,"한식(일반한식), 퓨전한식",restaurant_pics/농가의식탁.jpg,37.7081838842712,126.514820267929,
사계절꽃게무침,,063-463-2239  ,"꽃게무침(암게 8만원), 꽃게탕(숫게, 5만원), 간자미무침(소 3만5천원, 중 5만원), 병어조림, 갈치조림(각 소 3만5천원, 중 5만원), 대하소금구이(3만원), 참홍어회, 참홍어무침(각 5만원)",17:00~24:00 ,2~5만원대,전라북도 군산시 나운동 862-7 세븐일레븐,"한식(어패류), 꽃게",restaurant_pics/사계절꽃게무침.jpg,35.9606330720678,126.690613918746,
월영당,https://www.instagram.com/wolyeongdang/,070-8813-8613  ,"안동대마라테, 쑥떡셰이크(각 7천5백원), 아메리카노(5천5백원), 카페라테(6천원), 바닐라빈라테(6천5백원), 안동ABC착즙주스(7천2백원), 옛날미숫가루(6천8백원), 수제감주(6천5백원)",10:00~22:00(마지막 주문 21:30) ,1만원 미만,경상북도 안동시 성곡동 815-1 개목나루,"디저트/차/베이커리, 카페",restaurant_pics/월영당.jpg,36.5788511386475,128.764588904743,"한옥카페, 리버뷰"
에르미타주,https://www.instagram.com/hermitage_jeju/,0507-1366-1823  ,"계절코스(10만원), 계절코스&와인페어링(15만원)",17:00~21:30 ,15~25만원대,제주특별자치도 서귀포시 강정동 150-13,프랑스식,restaurant_pics/에르미타주.jpg,33.2550685511515,126.505899154154,핫플맛집
오트르망,https://www.instagram.com/restaurant.autrement/,010-6559-0156  ,"런치코스(5만원), 디너코스(9만6천원)",12:00~14:00/18:00~22:00 ,5~10만원대,전라남도 순천시 조곡동 125-3,프랑스식,restaurant_pics/오트르망.jpg,34.9476908950119,127.502436585885,
옛날순두부집,https://www.instagram.com/tofu_sundubu/,031-745-4619  ,"짜박두부(2인 이상, 1만2천원), 원조얼순(1만2천원), 초당순두부(1만원), 옛날모두부(1만6천원), 모두부반모(8천원), 도토리묵(1만6천원)",10:00~20:00(마지막 주문 19:30) ,1~2만원대,경기도 광주시 남한산성면 산성리 147-1,"한식(일반한식), 순두부, 두부",restaurant_pics/옛날순두부집.jpg,37.4767690276423,127.18889697251,
피제리아지알로,,044-865-6641  ,"라다치오피자(2만2천원), 카포나타샐러드, 마르게리타콘부팔라피자(각 2만원), 비아톨레도(2만3천원), 포모도리(1만8천원), 스콜리오(2만5천원), 크랩리조토(2만3천원)",11:30~15:00(마지막 주문 14:00)/17:00~22:00(마지막 주문 20:30) ,2~5만원대,세종특별자치시 보람동 706 리버피크닉,"이탈리아식, 피자, 파스타",restaurant_pics/피제리아지알로.jpg,36.4799951290492,127.286781727618,리버뷰
개화당,https://www.instagram.com/gaehwadang_restaurant/,063-464-7057  ,"리옹식샐러드, 토마토라구라자냐(각 2만원), 라타투이(2만3천원), 전복크림파스타(2만2천원), 피티비에(5만8천원), 뵈프부르기뇽(2만4천원), 양갈비스테이크(300g 4만4천원)",11:45~15:00/17:30~21:00(마지막 주문 20:00) ,2~5만원대,전라북도 군산시 지곡동 566-7 개화당레스토랑,프랑스식,restaurant_pics/개화당.jpg,35.9588123147053,126.713148223411,
이화식당,,061-544-5688  ,"꽃게탕(중 6만원, 대 8만원), 장어탕, 연포탕, 우렁간국(각 중 5만원, 대 6만원), 꽃게무침(중 6만원, 대 8만원), 낙지초무침(중 5만원, 대 6만원), 간재미무침, 전어회무침, 바지락초무침(각 중 4만원, 대 5만원)",11:00~15:00/17:00~20:00 ,2~5만원대,전라남도 진도군 진도읍 남동리 494-10,"한식(어패류), 꽃게",restaurant_pics/이화식당.jpg,34.4810999182995,126.264328318863,
라비올레따,https://www.instagram.com/la_violetta_official/,062-652-1369  ,"홍두깨화이트라구파스타, 전복표고버섯파스타(각 2만5천원), 알라볼로네제(2만3천원), 런치코스(1인 7만원), 디너코스(1인 9만원)",12:00~15:00/18:00~22:00(마지막 주문 20:00) ,5~10만원대,광주광역시 남구 임암동 701,이탈리아식,restaurant_pics/라비올레따.jpg,35.105316059605,126.869922783393,
화이트셔츠커피,https://www.instagram.com/whiteshirtcoffee_juicy/,010-6496-0606  ,"필터커피(6천원), 에스프레소, 아메리카노, 카페라테(각 4천5백원), 파이브캣츠, 그레이트블루, 밀크티(각 5천5백원), 쿠키(3천원)",12:00~22:00(마지막 주문 21:30)| 수요일 12:00~18:00(마지막 주문 17:30),1만원 미만,광주광역시 서구 내방동 839-18,"디저트/차/베이커리, 커피전문점",restaurant_pics/화이트셔츠커피.jpg,35.1525421939005,126.871959311877,
르디투어,https://www.instagram.com/ledetour_cafe/,031-217-0004  ,"아인슈페너, 레드빈아인슈페너(각 6천5백원), 르디투어콕(7천원), 아메리카노(5천원), 카페라테(5천5백원), 크루아상(4천3백원), 몽블랑(5천5백원)",10:00~21:00(마지막 주문20:30) ,1만원 미만,경기도 수원시 영통구 이의동 1222-2,"디저트/차/베이커리, 카페, 베이커리",restaurant_pics/르디투어.jpg,37.3121197599694,127.054940225552,
