restaurant_name,address,number,price_range,restaurant_image1,latitude,longitude
오뎅또오지상,충청남도 천안시 서북구 불당26로 50 7동 106호,0507-1359-3644,만원-2만원,/upload/restaurant_pics/오뎅또오지상.jpg,36.811813,127.1057036
핀스커피,충청남도 천안시 동남구 해솔1길 27-29,041-562-5300,만원 미만,/upload/restaurant_pics/핀스커피.jpg,36.7903315,127.1774965
그니식당,충청남도 천안시 서북구 불당32길 3-10,010-8973-1167,만원-2만원,/upload/restaurant_pics/그니식당.jpg,36.8085221,127.1050946
나이스앤이지,충청남도 천안시 동남구 신부13길 1,041-553-8277,만원 미만,/upload/restaurant_pics/나이스앤이지.jpg,36.8186559,127.160804
알트,충청남도 금산군 복수면 복수로 1362-16,0507-1346-7669,만원-2만원,/upload/restaurant_pics/알트.jpg,36.2578895,127.3754453
통삼국,충청남도 천안시 서북구 불당9길 30,041-568-0392,만원-2만원,/upload/restaurant_pics/통삼국.jpg,36.8028799,127.1095621
마곡사서울식당,충청남도 공주시 사곡면 마곡상가길 13-2,041-841-8016,만원-2만원,/upload/restaurant_pics/마곡사서울식당.jpg,36.5561753,127.0197219
수상한홍카페,충청남도 천안시 동남구 먹거리9길 28,041-552-0400,만원 미만,/upload/restaurant_pics/수상한홍카페.jpg,36.81745559,127.15685908
강경해물칼국수,충청남도 논산시 강경읍 계백로147번길 7,041-745-3940,만원 미만,/upload/restaurant_pics/강경해물칼국수.jpg,36.15748596,127.01540375
바다횟집,충청남도 보령시 남포면 남포방조제로 408-36,010-4455-2133,2만원-3만원,/upload/restaurant_pics/바다횟집.jpg,36.2783682,126.5374195
황해도전통손만두국,충청남도 공주시 우금티로 744,041-855-4687,만원 미만,/upload/restaurant_pics/황해도전통손만두국.jpg,36.45130066,127.13433103
외교,충청남도 천안시 서북구 미라2길 63,0507-1431-0000,만원 미만,/upload/restaurant_pics/외교.jpg,36.8050442,127.1299819
바운스조개구이,충청남도 보령시 해수욕장8길 29,041-931-5479,3만원-4만원,/upload/restaurant_pics/바운스조개구이.jpg,36.31393682,126.51246087
소복갈비,충청남도 예산군 예산읍 천변로195번길 9,041-335-2401,3만원-4만원,/upload/restaurant_pics/소복갈비.jpg,36.67957178,126.85022792
일이이사,충청남도 천안시 서북구 불당28길 10,041-558-1224,만원-2만원,/upload/restaurant_pics/일이이사.jpg,36.811518,127.1014933
와사바리,충청남도 천안시 서북구 불당31길 3-6 101호,0507-1433-0328,2만원-3만원,/upload/restaurant_pics/와사바리.jpg,36.809866,127.1051136
황해원,충청남도 보령시 성주면 심원계곡로 6,041-933-5051,만원 미만,/upload/restaurant_pics/황해원.jpg,36.3360654,126.6508125
니카드로,충청남도 천안시 동남구 터미널3길 34,070-4312-3337,만원-2만원,/upload/restaurant_pics/니카드로.jpg,36.8222581,127.1588241
Attraente,충청남도 천안시 동남구 먹거리2길 8 1F,010-4575-6536,만원-2만원,/upload/restaurant_pics/Attraente.jpg,36.8178429,127.1539193
신관짬뽕,충청남도 공주시 전막2길 27,041-857-2041,만원 미만,/upload/restaurant_pics/신관짬뽕.jpg,36.471744,127.1305376
풍전뚝어죽집,충청남도 서산시 인지면 풍전2길 50-20,041-662-1436,만원 미만,/upload/restaurant_pics/풍전뚝어죽집.jpg,36.7747663,126.426083
장순루,충청남도 공주시 계룡면 마방길 5-12,041-857-5010,만원 미만,/upload/restaurant_pics/장순루.jpg,36.35926437,127.14294434
그레이츄,충청남도 천안시 서북구 오성7길 42 1F,070-4806-7453,만원 미만,/upload/restaurant_pics/그레이츄.jpg,36.83227665,127.13256833
투닷츠,충청남도 천안시 서북구 불당30길 7-7,041-557-1770,만원 미만,/upload/restaurant_pics/투닷츠.jpg,36.8103363,127.103871
카페지음,충청남도 천안시 서북구 동서대로 138,041-578-8320,만원 미만,/upload/restaurant_pics/카페지음.jpg,36.8255925,127.1384669
수미정,충청남도 태안군 안면읍 그네들길 147,041-673-0001,2만원-3만원,/upload/restaurant_pics/수미정.jpg,36.5332581,126.3500741
화해당,충청남도 태안군 근흥면 근흥로 901-8,041-675-4443,만원-2만원,/upload/restaurant_pics/화해당.jpg,36.7040199,126.21224642
호야짬뽕,충청남도 천안시 동남구 통정10로 24,041-575-3763,만원 미만,/upload/restaurant_pics/호야짬뽕.jpg,36.773779,127.1303263
마리스커피,충청남도 천안시 동남구 천호지길 11 1-3F,070-4007-5220,무료주차 가능,/upload/restaurant_pics/마리스커피.jpg,36.834335,127.172967
리얼펍(천안터미널점),충청남도 천안시 동남구 먹거리3길 14,치킨 / 호프 / 펍,주차공간없음,/upload/restaurant_pics/리얼펍(천안터미널점).jpg,36.8176319,127.1549602
곤드레찜드레,충청남도 천안시 서북구 오성로 65,0507-1412-8847,만원-2만원,/upload/restaurant_pics/곤드레찜드레.jpg,36.8305685,127.1344821
카규,충청남도 천안시 서북구 불당28길 26,041-523-2234,만원-2만원,/upload/restaurant_pics/카규.jpg,36.8114036,127.101735
AGate,충청남도 천안시 동남구 목천읍 동리2길 183,041-562-2200,만원 미만,/upload/restaurant_pics/AGate.jpg,36.7959838,127.2368066
오익커피,충청남도 천안시 서북구 차돌고개4길 44 1F,0507-1381-5388,만원 미만,/upload/restaurant_pics/오익커피.jpg,36.7984348,127.1323607
도쎄비다,충청남도 태안군 소원면 만리포2길 154,010-7473-1186,만원 미만,/upload/restaurant_pics/도쎄비다.jpg,36.7868936,126.1439996
삼형제꼬마김밥,충청남도 서산시 한마음13로 26,041-662-3366,,/upload/restaurant_pics/삼형제꼬마김밥.jpg,36.77542561,126.46071422
수(천안신부점),충청남도 천안시 동남구 터미널2로 12 1F,041-622-8890,만원-2만원,/upload/restaurant_pics/수(천안신부점).jpg,36.81995296,127.1583647
백제의집,충청남도 부여군 부여읍 성왕로 252,041-834-1212,만원-2만원,/upload/restaurant_pics/백제의집.jpg,36.28314378,126.91502488
농가의하루,충청남도 천안시 서북구 불당16길 4-3,041-567-9008,만원-2만원,/upload/restaurant_pics/농가의하루.jpg,36.8005388,127.1065719
멘야마쯔리,충청남도 아산시 탕정면 탕정면로8번길 51-5,041-544-6907,만원 미만,/upload/restaurant_pics/멘야마쯔리.jpg,36.79681776,127.06114201
씨에르보,충청남도 계룡시 두마면 사계로9길 18,042-841-9394,만원-2만원,/upload/restaurant_pics/씨에르보.jpg,36.2697987,127.2689733
카페로우,충청남도 당진시 남부로 453-32,010-6667-0400,만원 미만,/upload/restaurant_pics/카페로우.jpg,36.8782404,126.6642122
고마나루돌쌈밥,충청남도 공주시 백미고을길 5-9,041-857-9999,만원-2만원,/upload/restaurant_pics/고마나루돌쌈밥.jpg,36.46474838,127.12299347
장터,충청남도 서산시 해미면 남문4로 19,041-688-1477,만원 미만,/upload/restaurant_pics/장터.jpg,36.7114573,126.5439835
수호두파이(아산탕정직영점),충청남도 아산시 탕정면 탕정면로8번길 73,041-545-8295,만원 미만,/upload/restaurant_pics/수호두파이(아산탕정직영점).jpg,36.79697203,127.06251808
두발횟집(대천점),충청남도 보령시 해수욕장4길 140,041-934-6940,3만원-4만원,/upload/restaurant_pics/두발횟집(대천점).jpg,36.31100779,126.51373955
약선공양간,충청남도 예산군 덕산면 수덕사안길 33-15,041-337-7172,만원-2만원,/upload/restaurant_pics/약선공양간.jpg,36.65546105,126.6214964
박종식스시,충청남도 천안시 서북구 미라7길 13,041-571-4782,만원-2만원,/upload/restaurant_pics/박종식스시.jpg,36.80267999,127.12944753
까사브런,충청남도 당진시 밤절로 132-99,041-358-5252,,/upload/restaurant_pics/까사브런.jpg,36.9010328,126.6462228
실브커피,충청남도 아산시 탕정면 선문로254번길 151,010-2000-3956,만원 미만,/upload/restaurant_pics/실브커피.jpg,36.8100623,127.0957554
카페플라밍고,충청남도 천안시 동남구 목천읍 덕전1길 153,041-552-3415,만원 미만,/upload/restaurant_pics/카페플라밍고.jpg,36.80639144,127.20969352
전통궁중칼국수,충청남도 공주시 금벽로 679,041-858-2397,만원 미만,/upload/restaurant_pics/전통궁중칼국수.jpg,36.45564914,127.15693501
나베조,충청남도 천안시 동남구 먹거리9길 9 102호,070-4090-1131,만원-2만원,/upload/restaurant_pics/나베조.jpg,36.8176556,127.1548162
인유얼커피,충청남도 아산시 탕정면 탕정면로8번길 51-7,카페 / 디저트,,/upload/restaurant_pics/인유얼커피.jpg,36.7969503,127.0611215
홍기와쭈꾸미,충청남도 공주시 반포면 금벽로 1958,041-852-7996,만원-2만원,/upload/restaurant_pics/홍기와쭈꾸미.jpg,36.38730034,127.25574204
세븐데이즈버거,충청남도 천안시 서북구 두정역서3길 33,070-7655-4959,만원 미만,/upload/restaurant_pics/세븐데이즈버거.jpg,36.8338581,127.1483733
영인산마루,충청남도 아산시 영인면 아산온천로 16-8,041-543-4778,만원-2만원,/upload/restaurant_pics/영인산마루.jpg,36.85264118,126.95924342
명랑치킨(두정점),충청남도 천안시 서북구 부성4길 16,041-553-8845,만원-2만원,/upload/restaurant_pics/명랑치킨(두정점).jpg,36.8345227,127.1356938
얄개분식,충청남도 서산시 해미면 읍성마을4길 22-1,041-688-8327,만원 미만,/upload/restaurant_pics/얄개분식.jpg,36.7106734,126.54600041
맛깔,충청남도 공주시 제민천3길 58,041-858-7003,만원-2만원,/upload/restaurant_pics/맛깔.jpg,36.45357527,127.12339728
키키키린,충청남도 천안시 동남구 천안천9길 50,041-568-1934,만원 미만,/upload/restaurant_pics/키키키린.jpg,36.8212125,127.1567646
백금당(천안점),충청남도 천안시 서북구 불당30길 35 102호,055-266-1537,만원 미만,/upload/restaurant_pics/백금당(천안점).jpg,36.8105067,127.103864
학화호도과자,충청남도 천안시 동남구 천안대로 590,1599-3370,만원 미만,/upload/restaurant_pics/학화호도과자.jpg,36.80081087,127.16480501
큰마을영양굴밥,충청남도 서산시 부석면 간월도1길 65,041-662-2706,만원-2만원,/upload/restaurant_pics/큰마을영양굴밥.jpg,36.6096136,126.4164938
어썸845,충청남도 공주시 반포면 동학사1로 215,042-822-5577,만원 미만,/upload/restaurant_pics/어썸845.jpg,36.3598055,127.244069
릴리프카페,충청남도 천안시 서북구 성성11길 24-1 1F,010-9833-9194,만원 미만,/upload/restaurant_pics/릴리프카페.jpg,36.8432631,127.1373126
남촌칼국수,충청남도 논산시 강경읍 금백로 95,041-745-3216,만원 미만,/upload/restaurant_pics/남촌칼국수.jpg,36.16148045,127.01203071
리무소커피,충청남도 천안시 서북구 불당30길 7-5,010-9367-5585,만원 미만,/upload/restaurant_pics/리무소커피.jpg,36.8104389,127.1035895
구드래한우타운,충청남도 부여군 부여읍 나루터로 25,041-832-1133,3만원-4만원,/upload/restaurant_pics/구드래한우타운.jpg,36.28482627,126.91000727
탕정그집쭈꾸미,충청남도 아산시 탕정면 탕정면로22번길 15-18,041-541-3400,만원-2만원,/upload/restaurant_pics/탕정그집쭈꾸미.jpg,36.7971855,127.0613711
원조뚝배기식당,충청남도 태안군 태안읍 시장5길 18-5,041-674-0955,만원 미만,/upload/restaurant_pics/원조뚝배기식당.jpg,36.75104802,126.29926501
원조천안옛날호두과자,충청남도 천안시 동남구 만남로 146,041-552-7722,만원 미만,/upload/restaurant_pics/원조천안옛날호두과자.jpg,36.8250361,127.16457278
카페고메,충청남도 천안시 동남구 천호지길 9,041-581-1111,주차공간없음,/upload/restaurant_pics/카페고메.jpg,36.83414078,127.17288208
라디오쌀롱,충청남도 천안시 동남구 대흥로 336-10,041-522-3386,만원 미만,/upload/restaurant_pics/라디오쌀롱.jpg,36.8175852,127.1523206
마운틴피시텔레스토랑,충청남도 천안시 동남구 버들로 4 2F,041-555-3612,만원-2만원,/upload/restaurant_pics/마운틴피시텔레스토랑.jpg,36.80903921,127.14844599
이성당(신세계백화점충청점),충청남도 천안시 동남구 만남로 43 신세계백화점충청점 B관 4F,041-640-5690,만원 미만,/upload/restaurant_pics/이성당(신세계백화점충청점).jpg,36.8195142,127.1560482
소박한밥상,충청남도 서산시 인지면 애정길 150-22,041-662-3826,만원-2만원,/upload/restaurant_pics/소박한밥상.jpg,36.73566348,126.41261543
카페덕,충청남도 예산군 덕산면 덕산온천로 363-2,041-338-0153,만원 미만,/upload/restaurant_pics/카페덕.jpg,36.6990246,126.6647661
홍굴이해물짬뽕,충청남도 천안시 서북구 2공단1로 16,041-565-6232,만원 미만,/upload/restaurant_pics/홍굴이해물짬뽕.jpg,36.84965484,127.11783198
따스한온도,충청남도 천안시 서북구 성성11길 51 1F 102호,0507-1328-4807,만원-2만원,/upload/restaurant_pics/따스한온도.jpg,36.841859,127.1370081
한븟,충청남도 천안시 서북구 불당16길 24,010-7442-2412,만원-2만원,/upload/restaurant_pics/한븟.jpg,36.8011808,127.1073438
칠드,충청남도 천안시 서북구 부성1길 7 1F,041-562-1003,2만원-3만원,/upload/restaurant_pics/칠드.jpg,36.8343491,127.1356571
카페바다보다,충청남도 태안군 안면읍 풍어제길 44-77,041-672-2040,만원 미만,/upload/restaurant_pics/카페바다보다.jpg,36.5945369,126.3814224
귀락당,충청남도 당진시 당진시장길 99,041-352-5270,만원 미만,/upload/restaurant_pics/귀락당.jpg,36.89029351,126.62968935
인아워타임(천안본점),충청남도 천안시 서북구 성정5길 13 1F,070-7627-8253,만원 미만,/upload/restaurant_pics/인아워타임(천안본점).jpg,36.8172341,127.1393425
엔학고레,충청남도 공주시 반포면 불장골길 113-12,0507-1338-6449,만원 미만,/upload/restaurant_pics/엔학고레.jpg,36.3980649,127.2659135
신선한해물탕,충청남도 보령시 해수욕장4길 76,041-931-8177,2만원-3만원,/upload/restaurant_pics/신선한해물탕.jpg,36.30842231,126.51529214
만복정,충청남도 논산시 상월면 대촌4길 81,041-733-7651,2만원-3만원,/upload/restaurant_pics/만복정.jpg,36.29446865,127.16476499
천보성,충청남도 아산시 음봉면 아산온천로 180,041-545-8833,만원 미만,/upload/restaurant_pics/천보성.jpg,36.85415614,126.97673057
사바랭,충청남도 부여군 부여읍 서동로 85,041-834-1026,만원 미만,/upload/restaurant_pics/사바랭.jpg,36.2727163,126.9138882
현대정육점,충청남도 천안시 서북구 불당31길 32-1,041-621-8582,2만원-3만원,/upload/restaurant_pics/현대정육점.jpg,36.810157,127.1058945
명성불고기,충청남도 공주시 웅진로 200,041-855-3082,만원-2만원,/upload/restaurant_pics/명성불고기.jpg,36.45816318,127.12507015
태화식당,충청남도 공주시 사곡면 마곡상가길 10,041-841-8020,만원-2만원,/upload/restaurant_pics/태화식당.jpg,36.55647482,127.01982888
한일식당,충청남도 예산군 삽교읍 두리3길 51,041-338-2654,만원-2만원,/upload/restaurant_pics/한일식당.jpg,36.686666,126.741437
내당한우,충청남도 홍성군 홍성읍 아문길52번길 6,041-632-0156,3만원-4만원,/upload/restaurant_pics/내당한우.jpg,36.6003084,126.6637263
반월소바,충청남도 논산시 해월로 132,041-733-2210,만원 미만,/upload/restaurant_pics/반월소바.jpg,36.2029567,127.0823923
마검포저녁노을횟집,충청남도 태안군 남면 마검포길 423-4,041-674-8267,,/upload/restaurant_pics/마검포저녁노을횟집.jpg,36.61961746,126.28692627
